Site,Transect,Genus,Species,Length,Width,Bitten,Bites,Year,G_sp,Coral_group,Colony_area
French,1,Acropora,palmata,75,45,0,0,2010,Acropora palmata,Acropora palmata,2650.718801
French,3,Montastraea,faveolata,80,60,0,0,2010,Montastraea faveolata,Orbicella spp.,3769.911184
French,2,Montastraea,faveolata,100,140,0,0,2010,Montastraea faveolata,Orbicella spp.,10995.57429
French,2,Montastraea,faveolata,100,150,0,0,2010,Montastraea faveolata,Orbicella spp.,11780.97245
French,3,Montastraea,faveolata,100,180,0,0,2010,Montastraea faveolata,Orbicella spp.,14137.16694
French,3,Colpophyllia,natans,110,90,0,0,2010,Colpophyllia natans,Colpophyllia natans,7775.441817
French,3,Colpophyllia,natans,120,25,0,0,2010,Colpophyllia natans,Colpophyllia natans,2356.19449
French,3,Montastraea,faveolata,120,80,0,0,2010,Montastraea faveolata,Orbicella spp.,7539.822368
French,3,Montastraea,faveolata,180,110,0,0,2010,Montastraea faveolata,Orbicella spp.,15550.88363
French,2,Montastraea,faveolata,200,150,0,0,2010,Montastraea faveolata,Orbicella spp.,23561.9449
Davis,1,Porites,sp,4,5,1,2,2010,Porites sp,Branched Porites spp.,15.70796327
Davis,3,Porites,sp,4,6,1,4,2010,Porites sp,Branched Porites spp.,18.84955592
Davis,4,Porites,astreoides,4,5,1,2,2010,Porites astreoides,Porites astreoides,15.70796327
Davis,4,Porites,astreoides,4,5,0,0,2010,Porites astreoides,Porites astreoides,15.70796327
Davis,1,Dichocoenia,stokesii,5,6,0,0,2010,Dichocoenia stokesii,Dichocoenia stokesii,23.5619449
Davis,1,Montastraea,cavernosa,5,6,0,0,2010,Montastraea cavernosa,Montastraea cavernosa,23.5619449
Davis,1,Porites,astreoides,5,4,1,4,2010,Porites astreoides,Porites astreoides,15.70796327
Davis,1,Porites,astreoides,5,4,1,4,2010,Porites astreoides,Porites astreoides,15.70796327
Davis,1,Porites,astreoides,5,4,1,3,2010,Porites astreoides,Porites astreoides,15.70796327
Davis,1,Porites,porites,5,4,1,4,2010,Porites porites,Branched Porites spp.,15.70796327
Davis,1,Siderastrea,siderea,5,4,0,0,2010,Siderastrea siderea,Siderastrea spp.,15.70796327
Davis,1,Siderastrea,siderea,5,6,0,0,2010,Siderastrea siderea,Siderastrea spp.,23.5619449
Davis,2,Agaricia,agaricites,5,5,0,0,2010,Agaricia agaricites,Agaricia spp.,19.63495408
Davis,2,Porites,sp,5,4,1,6,2010,Porites sp,Branched Porites spp.,15.70796327
Davis,2,Porites,sp,5,4,1,6,2010,Porites sp,Branched Porites spp.,15.70796327
Davis,2,Porites,sp,5,4,1,5,2010,Porites sp,Branched Porites spp.,15.70796327
Davis,2,Porites,sp,5,4,1,4,2010,Porites sp,Branched Porites spp.,15.70796327
Davis,2,Siderastrea,siderea,5,4,0,0,2010,Siderastrea siderea,Siderastrea spp.,15.70796327
Davis,2,Siderastrea,siderea,5,4,0,0,2010,Siderastrea siderea,Siderastrea spp.,15.70796327
Davis,2,Siderastrea,siderea,5,6,0,0,2010,Siderastrea siderea,Siderastrea spp.,23.5619449
Davis,3,Agaricia,agaricites,5,4,0,0,2010,Agaricia agaricites,Agaricia spp.,15.70796327
Davis,3,Agaricia,agaricites,5,4,0,0,2010,Agaricia agaricites,Agaricia spp.,15.70796327
Davis,3,Agaricia,agaricites,5,4,0,0,2010,Agaricia agaricites,Agaricia spp.,15.70796327
Davis,3,Porites,astreoides,5,4,1,1,2010,Porites astreoides,Porites astreoides,15.70796327
Davis,3,Porites,astreoides,5,6,1,6,2010,Porites astreoides,Porites astreoides,23.5619449
Davis,3,Porites,porites,5,5,1,3,2010,Porites porites,Branched Porites spp.,19.63495408
Davis,3,Porites,sp,5,6,1,3,2010,Porites sp,Branched Porites spp.,23.5619449
Davis,3,Siderastrea,siderea,5,4,1,1,2010,Siderastrea siderea,Siderastrea spp.,15.70796327
Davis,3,Siderastrea,siderea,5,4,1,1,2010,Siderastrea siderea,Siderastrea spp.,15.70796327
Davis,3,Siderastrea,siderea,5,4,0,0,2010,Siderastrea siderea,Siderastrea spp.,15.70796327
Davis,3,Siderastrea,siderea,5,4,0,0,2010,Siderastrea siderea,Siderastrea spp.,15.70796327
Davis,3,Siderastrea,siderea,5,4,0,0,2010,Siderastrea siderea,Siderastrea spp.,15.70796327
Davis,3,Siderastrea,siderea,5,4,0,0,2010,Siderastrea siderea,Siderastrea spp.,15.70796327
Davis,3,Siderastrea,siderea,5,5,0,0,2010,Siderastrea siderea,Siderastrea spp.,19.63495408
Davis,3,Siderastrea,siderea,5,5,0,0,2010,Siderastrea siderea,Siderastrea spp.,19.63495408
Davis,3,Siderastrea,siderea,5,5,0,0,2010,Siderastrea siderea,Siderastrea spp.,19.63495408
Davis,3,Siderastrea,siderea,5,5,0,0,2010,Siderastrea siderea,Siderastrea spp.,19.63495408
Davis,4,Agaricia,agaricites,5,4,0,0,2010,Agaricia agaricites,Agaricia spp.,15.70796327
Davis,4,Dichocoenia,stokesii,5,4,0,0,2010,Dichocoenia stokesii,Dichocoenia stokesii,15.70796327
Davis,4,Porites,porites,5,4,1,2,2010,Porites porites,Branched Porites spp.,15.70796327
Davis,4,Porites,sp,5,4,1,1,2010,Porites sp,Branched Porites spp.,15.70796327
Davis,4,Siderastrea,siderea,5,4,0,0,2010,Siderastrea siderea,Siderastrea spp.,15.70796327
Davis,4,Siderastrea,siderea,5,4,0,0,2010,Siderastrea siderea,Siderastrea spp.,15.70796327
Davis,4,Siderastrea,siderea,5,4,0,0,2010,Siderastrea siderea,Siderastrea spp.,15.70796327
Davis,4,Siderastrea,siderea,5,4,0,0,2010,Siderastrea siderea,Siderastrea spp.,15.70796327
Davis,4,Siderastrea,siderea,5,4,0,0,2010,Siderastrea siderea,Siderastrea spp.,15.70796327
Davis,4,Siderastrea,siderea,5,5,1,1,2010,Siderastrea siderea,Siderastrea spp.,19.63495408
Davis,4,Siderastrea,siderea,5,6,0,0,2010,Siderastrea siderea,Siderastrea spp.,23.5619449
Davis,1,Porites,porites,6,6,1,6,2010,Porites porites,Branched Porites spp.,28.27433388
Davis,1,Porites,porites,6,8,1,6,2010,Porites porites,Branched Porites spp.,37.69911184
Davis,1,Siderastrea,siderea,6,5,0,0,2010,Siderastrea siderea,Siderastrea spp.,23.5619449
Davis,1,Siderastrea,siderea,6,6,0,0,2010,Siderastrea siderea,Siderastrea spp.,28.27433388
Davis,2,Agaricia,agaricites,6,5,0,0,2010,Agaricia agaricites,Agaricia spp.,23.5619449
Davis,2,Agaricia,agaricites,6,5,0,0,2010,Agaricia agaricites,Agaricia spp.,23.5619449
Davis,2,Agaricia,agaricites,6,5,0,0,2010,Agaricia agaricites,Agaricia spp.,23.5619449
Davis,2,Agaricia,agaricites,6,5,0,0,2010,Agaricia agaricites,Agaricia spp.,23.5619449
Davis,2,Agaricia,agaricites,6,5,0,0,2010,Agaricia agaricites,Agaricia spp.,23.5619449
Davis,2,Agaricia,agaricites,6,6,0,0,2010,Agaricia agaricites,Agaricia spp.,28.27433388
Davis,2,Porites,sp,6,4,0,0,2010,Porites sp,Branched Porites spp.,18.84955592
Davis,2,Siderastrea,siderea,6,5,0,0,2010,Siderastrea siderea,Siderastrea spp.,23.5619449
Davis,2,Siderastrea,siderea,6,6,1,1,2010,Siderastrea siderea,Siderastrea spp.,28.27433388
Davis,2,Siderastrea,siderea,6,6,0,0,2010,Siderastrea siderea,Siderastrea spp.,28.27433388
Davis,2,Siderastrea,siderea,6,6,0,0,2010,Siderastrea siderea,Siderastrea spp.,28.27433388
Davis,3,Agaricia,agaricites,6,5,0,0,2010,Agaricia agaricites,Agaricia spp.,23.5619449
Davis,3,Dichocoenia,stokesii,6,5,0,0,2010,Dichocoenia stokesii,Dichocoenia stokesii,23.5619449
Davis,3,Eusmilia,fastigiata,6,6,0,0,2010,Eusmilia fastigiata,Eusmilia fastigiata,28.27433388
Davis,3,Porites,astreoides,6,7,1,1,2010,Porites astreoides,Porites astreoides,32.98672286
Davis,3,Porites,astreoides,6,8,1,2,2010,Porites astreoides,Porites astreoides,37.69911184
Davis,3,Porites,porites,6,6,1,4,2010,Porites porites,Branched Porites spp.,28.27433388
Davis,3,Siderastrea,siderea,6,5,1,1,2010,Siderastrea siderea,Siderastrea spp.,23.5619449
Davis,3,Siderastrea,siderea,6,5,0,0,2010,Siderastrea siderea,Siderastrea spp.,23.5619449
Davis,3,Siderastrea,siderea,6,5,0,0,2010,Siderastrea siderea,Siderastrea spp.,23.5619449
Davis,3,Siderastrea,siderea,6,5,0,0,2010,Siderastrea siderea,Siderastrea spp.,23.5619449
Davis,3,Siderastrea,siderea,6,5,0,0,2010,Siderastrea siderea,Siderastrea spp.,23.5619449
Davis,3,Siderastrea,siderea,6,5,0,0,2010,Siderastrea siderea,Siderastrea spp.,23.5619449
Davis,3,Siderastrea,siderea,6,6,1,1,2010,Siderastrea siderea,Siderastrea spp.,28.27433388
Davis,3,Siderastrea,siderea,6,6,0,0,2010,Siderastrea siderea,Siderastrea spp.,28.27433388
Davis,3,Siderastrea,siderea,6,6,0,0,2010,Siderastrea siderea,Siderastrea spp.,28.27433388
Davis,3,Siderastrea,siderea,6,6,0,0,2010,Siderastrea siderea,Siderastrea spp.,28.27433388
Davis,3,Siderastrea,siderea,6,7,0,0,2010,Siderastrea siderea,Siderastrea spp.,32.98672286
Davis,4,Agaricia,agaricites,6,5,0,0,2010,Agaricia agaricites,Agaricia spp.,23.5619449
Davis,4,Agaricia,agaricites,6,5,0,0,2010,Agaricia agaricites,Agaricia spp.,23.5619449
Davis,4,Dichocoenia,stokesii,6,5,1,1,2010,Dichocoenia stokesii,Dichocoenia stokesii,23.5619449
Davis,4,Porites,astreoides,6,5,1,1,2010,Porites astreoides,Porites astreoides,23.5619449
Davis,4,Porites,astreoides,6,8,1,3,2010,Porites astreoides,Porites astreoides,37.69911184
Davis,4,Siderastrea,siderea,6,5,1,1,2010,Siderastrea siderea,Siderastrea spp.,23.5619449
Davis,4,Siderastrea,siderea,6,5,0,0,2010,Siderastrea siderea,Siderastrea spp.,23.5619449
Davis,4,Siderastrea,siderea,6,5,0,0,2010,Siderastrea siderea,Siderastrea spp.,23.5619449
Davis,4,Siderastrea,siderea,6,5,0,0,2010,Siderastrea siderea,Siderastrea spp.,23.5619449
Davis,4,Siderastrea,siderea,6,5,0,0,2010,Siderastrea siderea,Siderastrea spp.,23.5619449
Davis,4,Siderastrea,siderea,6,6,0,0,2010,Siderastrea siderea,Siderastrea spp.,28.27433388
Davis,4,Siderastrea,siderea,6,6,0,0,2010,Siderastrea siderea,Siderastrea spp.,28.27433388
Davis,4,Siderastrea,siderea,6,7,0,0,2010,Siderastrea siderea,Siderastrea spp.,32.98672286
Davis,1,Dichocoenia,stokesii,7,8,1,2,2010,Dichocoenia stokesii,Dichocoenia stokesii,43.98229715
Davis,1,Siderastrea,siderea,7,6,0,0,2010,Siderastrea siderea,Siderastrea spp.,32.98672286
Davis,1,Siderastrea,siderea,7,6,0,0,2010,Siderastrea siderea,Siderastrea spp.,32.98672286
Davis,2,Agaricia,agaricites,7,8,0,0,2010,Agaricia agaricites,Agaricia spp.,43.98229715
Davis,2,Agaricia,agaricites,7,8,0,0,2010,Agaricia agaricites,Agaricia spp.,43.98229715
Davis,2,Porites,astreoides,7,8,1,8,2010,Porites astreoides,Porites astreoides,43.98229715
Davis,3,Siderastrea,siderea,7,6,0,0,2010,Siderastrea siderea,Siderastrea spp.,32.98672286
Davis,4,Agaricia,agaricites,7,8,0,0,2010,Agaricia agaricites,Agaricia spp.,43.98229715
Davis,4,Dichocoenia,stokesii,7,6,0,0,2010,Dichocoenia stokesii,Dichocoenia stokesii,32.98672286
Davis,4,Siderastrea,siderea,7,6,0,0,2010,Siderastrea siderea,Siderastrea spp.,32.98672286
Davis,4,Siderastrea,siderea,7,8,0,0,2010,Siderastrea siderea,Siderastrea spp.,43.98229715
Davis,1,Agaricia,agaricites,8,7,0,0,2010,Agaricia agaricites,Agaricia spp.,43.98229715
Davis,1,Diploria,sp,8,9,1,1,2010,Diploria sp,Diploria spp.,56.54866776
Davis,1,Porites,sp,8,7,1,10,2010,Porites sp,Branched Porites spp.,43.98229715
Davis,1,Siderastrea,siderea,8,6,0,0,2010,Siderastrea siderea,Siderastrea spp.,37.69911184
Davis,1,Siderastrea,siderea,8,9,0,0,2010,Siderastrea siderea,Siderastrea spp.,56.54866776
Davis,1,Stephanocoenia,intersepta,8,6,0,0,2010,Stephanocoenia intersepta,Stephanocoenia intersepta,37.69911184
Davis,2,Agaricia,agaricites,8,6,0,0,2010,Agaricia agaricites,Agaricia spp.,37.69911184
Davis,2,Agaricia,agaricites,8,7,0,0,2010,Agaricia agaricites,Agaricia spp.,43.98229715
Davis,2,Agaricia,agaricites,8,7,0,0,2010,Agaricia agaricites,Agaricia spp.,43.98229715
Davis,2,Agaricia,agaricites,8,10,0,0,2010,Agaricia agaricites,Agaricia spp.,62.83185307
Davis,2,Porites,astreoides,8,6,1,12,2010,Porites astreoides,Porites astreoides,37.69911184
Davis,2,Porites,porites,8,6,1,5,2010,Porites porites,Branched Porites spp.,37.69911184
Davis,2,Siderastrea,siderea,8,6,1,5,2010,Siderastrea siderea,Siderastrea spp.,37.69911184
Davis,2,Siderastrea,siderea,8,6,1,1,2010,Siderastrea siderea,Siderastrea spp.,37.69911184
Davis,2,Siderastrea,siderea,8,7,1,1,2010,Siderastrea siderea,Siderastrea spp.,43.98229715
Davis,2,Siderastrea,siderea,8,10,0,0,2010,Siderastrea siderea,Siderastrea spp.,62.83185307
Davis,3,Agaricia,agaricites,8,5,0,0,2010,Agaricia agaricites,Agaricia spp.,31.41592654
Davis,3,Agaricia,agaricites,8,6,0,0,2010,Agaricia agaricites,Agaricia spp.,37.69911184
Davis,3,Agaricia,agaricites,8,7,0,0,2010,Agaricia agaricites,Agaricia spp.,43.98229715
Davis,3,Porites,porites,8,8,1,8,2010,Porites porites,Branched Porites spp.,50.26548246
Davis,3,Porites,sp,8,7,1,5,2010,Porites sp,Branched Porites spp.,43.98229715
Davis,3,Siderastrea,siderea,8,4,1,1,2010,Siderastrea siderea,Siderastrea spp.,25.13274123
Davis,3,Siderastrea,siderea,8,6,1,1,2010,Siderastrea siderea,Siderastrea spp.,37.69911184
Davis,3,Siderastrea,siderea,8,6,0,0,2010,Siderastrea siderea,Siderastrea spp.,37.69911184
Davis,3,Siderastrea,siderea,8,7,0,0,2010,Siderastrea siderea,Siderastrea spp.,43.98229715
Davis,3,Siderastrea,siderea,8,7,0,0,2010,Siderastrea siderea,Siderastrea spp.,43.98229715
Davis,4,Madracis,sp.,8,7,0,0,2010,Madracis sp.,Madracis spp.,43.98229715
Davis,4,Porites,astreoides,8,9,0,0,2010,Porites astreoides,Porites astreoides,56.54866776
Davis,4,Porites,astreoides,8,10,1,2,2010,Porites astreoides,Porites astreoides,62.83185307
Davis,4,Siderastrea,siderea,8,7,0,0,2010,Siderastrea siderea,Siderastrea spp.,43.98229715
Davis,4,Stephanocoenia,intersepta,8,7,0,0,2010,Stephanocoenia intersepta,Stephanocoenia intersepta,43.98229715
Davis,1,Porites,porites,10,8,1,15,2010,Porites porites,Branched Porites spp.,62.83185307
Davis,1,Siderastrea,siderea,10,10,1,1,2010,Siderastrea siderea,Siderastrea spp.,78.53981634
Davis,2,Diploria,labirynthiformes,10,12,0,0,2010,Diploria labirynthiformes,Diploria spp.,94.24777961
Davis,2,Siderastrea,siderea,10,8,0,0,2010,Siderastrea siderea,Siderastrea spp.,62.83185307
Davis,2,Siderastrea,siderea,10,8,0,0,2010,Siderastrea siderea,Siderastrea spp.,62.83185307
Davis,2,Siderastrea,siderea,10,9,1,3,2010,Siderastrea siderea,Siderastrea spp.,70.6858347
Davis,2,Siderastrea,siderea,10,12,1,2,2010,Siderastrea siderea,Siderastrea spp.,94.24777961
Davis,2,Stephanocoenia,intersepta,10,8,0,0,2010,Stephanocoenia intersepta,Stephanocoenia intersepta,62.83185307
Davis,3,Porites,astreoides,10,13,0,0,2010,Porites astreoides,Porites astreoides,102.1017612
Davis,3,Siderastrea,siderea,10,5,0,0,2010,Siderastrea siderea,Siderastrea spp.,39.26990817
Davis,3,Siderastrea,siderea,10,8,1,2,2010,Siderastrea siderea,Siderastrea spp.,62.83185307
Davis,3,Siderastrea,siderea,10,8,1,1,2010,Siderastrea siderea,Siderastrea spp.,62.83185307
Davis,3,Siderastrea,siderea,10,9,1,2,2010,Siderastrea siderea,Siderastrea spp.,70.6858347
Davis,3,Siderastrea,siderea,10,12,1,5,2010,Siderastrea siderea,Siderastrea spp.,94.24777961
Davis,3,Siderastrea,siderea,10,12,1,5,2010,Siderastrea siderea,Siderastrea spp.,94.24777961
Davis,3,Siderastrea,siderea,10,12,0,0,2010,Siderastrea siderea,Siderastrea spp.,94.24777961
Davis,4,Siderastrea,siderea,10,12,0,0,2010,Siderastrea siderea,Siderastrea spp.,94.24777961
Davis,4,Siderastrea,siderea,10,13,0,0,2010,Siderastrea siderea,Siderastrea spp.,102.1017612
Davis,4,Siderastrea,siderea,11,10,0,0,2010,Siderastrea siderea,Siderastrea spp.,86.39379797
Davis,1,Siderastrea,siderea,12,10,0,0,2010,Siderastrea siderea,Siderastrea spp.,94.24777961
